age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human _resources,department_research & _development,department_sales,education_field_human _resources,education_field_life _sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical _degree,gender_female,gender_male,job_role_healthcare _representative,job_role_human _resources,job_role_laboratory _technician,job_role_manager,job_role_manufacturing _director,job_role_research _director,job_role_research _scientist,job_role_sales _executive,job_role_sales _representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition,rate_avg
25,1195,9,2,580,4,77,3,1,2,8698,3,14,3,2,0,4,4,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3323.33
27,454,12,1,1559,3,72,1,1,3,11722,3,12,3,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4082.67
51,716,8,4,441,2,85,2,1,2,17751,1,15,3,1,0,10,2,1,7,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6184.0
23,1154,3,3,1251,3,45,2,1,3,4213,0,11,3,1,0,1,4,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1804.0
44,650,4,3,1369,3,71,2,2,2,11954,7,14,3,3,0,17,1,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4225.0
42,329,9,2,1940,2,64,2,1,2,3417,6,12,3,4,1,9,3,1,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1270.0
33,1050,5,3,742,1,68,2,1,1,3160,1,12,3,1,0,10,3,3,10,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1426.0
27,758,16,1,1293,3,66,1,1,3,8136,1,12,3,2,0,1,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2986.67
33,703,9,1,481,1,46,1,1,3,6756,7,14,3,1,2,8,2,3,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2501.67
32,1262,4,3,1450,3,86,3,1,2,24801,2,12,3,1,0,4,2,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8716.33
32,1083,3,3,712,1,66,2,1,1,3153,1,11,3,1,0,9,2,2,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1434.0
45,1358,7,3,1158,1,71,1,1,3,9718,8,12,3,2,0,9,2,2,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3715.67
32,574,4,3,392,3,44,3,1,4,3403,7,20,3,3,0,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1340.33
38,1137,6,3,904,3,69,3,1,1,4325,7,20,3,3,0,8,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1843.67
52,621,2,1,975,3,64,2,1,4,13429,8,13,3,4,1,7,3,2,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4704.67
52,669,8,2,100,1,79,2,1,2,4135,4,15,3,2,1,4,2,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1627.67
34,1256,21,1,216,2,63,3,1,1,11301,5,17,3,2,0,12,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4206.67
27,203,8,3,346,2,52,2,2,2,26822,2,12,3,3,0,6,1,3,5,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9025.67
32,349,4,3,480,3,34,2,1,3,9151,1,13,3,2,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3178.0
27,1452,1,1,1016,2,87,3,1,1,16090,1,12,3,2,1,5,3,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5876.33
35,906,5,2,1623,3,78,3,1,2,7495,3,11,3,1,1,6,2,3,5,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2826.33
34,777,4,3,1303,4,47,3,1,2,4212,3,15,3,2,0,7,2,1,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1678.67
19,665,20,1,255,4,47,3,1,3,26849,1,17,3,4,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9187.0
26,458,24,3,593,3,64,1,1,3,23190,1,17,3,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7904.0
33,1041,15,3,940,1,61,2,1,1,3063,2,16,3,1,0,7,1,3,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1388.33
19,815,6,2,807,2,76,2,1,2,18350,1,13,3,1,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6413.67
43,412,24,3,607,1,87,2,2,1,5820,2,13,3,2,2,6,4,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2106.33
30,358,25,3,334,2,53,2,2,1,22959,4,14,3,2,0,9,4,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7790.0
24,778,1,3,91,2,58,3,1,4,3060,2,16,3,1,0,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1298.67
31,1089,3,3,720,1,63,2,1,1,3144,1,12,3,1,0,9,2,2,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1432.0
32,1437,10,3,634,3,59,3,2,3,23895,7,12,3,3,0,6,2,3,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8463.67
40,838,3,2,1605,1,40,1,2,1,12104,6,14,3,2,0,17,1,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4327.33
22,1423,17,1,941,3,66,2,1,3,8913,1,18,3,1,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3467.33
26,452,24,3,577,3,64,1,1,3,23179,1,17,3,2,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7898.33
32,821,17,3,1780,3,39,3,1,2,10513,2,20,3,2,0,7,2,3,6,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3791.0
36,1094,22,3,695,2,40,3,1,3,19687,2,21,4,3,1,11,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6940.33
31,835,14,3,1198,3,73,3,1,2,6231,1,12,3,3,1,2,4,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2379.67
26,961,3,3,379,4,56,2,1,3,8471,1,11,3,2,0,8,1,3,7,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3162.67
34,932,3,2,854,2,68,2,1,1,4128,7,17,3,4,0,8,2,1,4,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1709.33
43,583,2,2,537,2,56,3,2,1,21367,6,16,3,2,0,18,2,3,7,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7335.33
35,428,14,2,817,2,57,2,1,1,10306,0,19,3,1,0,5,0,2,4,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3597.0
44,952,7,1,42,1,81,1,1,2,4094,1,16,3,2,0,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1709.0
23,622,4,1,918,2,36,3,2,3,10038,0,18,3,1,0,4,2,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3565.33
29,1475,14,2,1897,3,84,2,2,2,23307,3,11,3,3,0,6,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8288.67
36,1154,4,4,339,1,72,1,1,4,24895,3,13,3,4,0,9,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8707.0
44,314,25,4,687,1,98,3,1,1,5613,1,13,3,3,1,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008.33
21,1409,13,1,822,3,75,2,1,3,8948,2,18,3,1,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3477.33
32,1021,24,3,1097,1,54,2,1,1,2995,4,19,3,2,0,5,0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1356.67
28,590,14,2,351,1,69,1,2,3,24787,4,11,3,2,0,4,2,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8482.0
46,617,11,3,1362,1,74,2,3,4,14207,0,12,3,3,1,15,2,3,15,7,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4966.0
39,901,18,3,1679,1,78,2,2,1,5965,3,17,3,2,0,9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2314.67
25,905,19,2,964,2,36,2,1,2,18845,1,18,3,3,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6595.33
20,1076,9,3,1078,3,44,2,1,2,17233,1,13,3,1,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6117.67
27,1063,2,3,496,1,80,1,1,3,24746,5,13,3,3,0,4,3,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8629.67
46,878,3,2,45,2,75,2,1,3,3642,1,14,3,3,0,8,3,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1531.67
23,312,10,1,1733,4,67,3,1,2,25966,1,19,3,1,0,3,2,3,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,8781.67
34,741,13,3,1720,3,56,2,2,1,21417,7,15,3,3,0,13,3,3,12,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7404.67
28,589,14,2,348,1,69,1,2,3,24787,4,11,3,2,0,4,2,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8481.67
30,244,26,2,594,2,62,2,1,2,11610,1,11,3,2,0,6,2,3,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3972.0
42,600,14,2,1287,1,73,3,2,3,14046,1,11,3,4,0,9,1,3,9,6,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4906.33
32,586,19,3,175,1,69,1,2,3,24814,2,11,3,3,0,5,2,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8489.67
34,550,12,3,1005,3,40,2,1,1,10135,0,23,4,3,0,4,1,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3575.0
35,863,7,1,37,2,74,3,1,1,16896,1,11,3,3,0,11,1,3,8,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5944.33
26,364,2,3,969,1,59,3,1,1,15296,5,13,3,2,0,5,2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5239.67
31,454,18,3,242,2,57,1,2,1,22937,3,18,3,3,0,9,4,2,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7816.0
35,742,11,2,1640,3,55,1,2,1,21654,8,16,3,3,0,13,2,2,10,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7483.67
41,929,17,2,809,2,61,3,1,2,20356,6,12,3,3,0,6,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7115.33
30,1311,13,2,714,2,54,3,1,4,4635,5,13,3,2,0,8,3,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2000.0
27,996,20,2,1176,2,80,2,1,2,3227,2,15,3,1,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1434.33
31,376,12,3,1707,1,53,2,1,1,3014,3,14,3,3,2,7,2,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1147.67
32,935,3,3,658,1,63,3,1,1,3224,2,13,3,1,0,8,3,3,7,6,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1407.33
31,405,28,2,389,2,66,2,1,1,11634,1,11,3,2,0,6,2,3,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4035.0
43,380,9,2,665,4,50,3,1,3,26454,2,22,3,2,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8961.33
35,183,3,3,426,1,53,2,1,2,9478,1,19,3,3,0,6,4,2,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3238.0
47,791,2,3,1437,1,84,2,1,2,14646,2,13,3,2,0,20,4,3,16,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5173.67
43,1086,5,3,1235,1,75,1,4,1,2475,1,14,3,1,0,24,2,2,22,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1212.0
27,1172,6,1,454,1,60,3,1,2,22048,2,14,3,2,0,6,3,2,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7760.0
33,645,17,2,1105,1,79,2,1,3,7902,5,14,3,2,0,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2875.33
27,627,8,1,804,1,45,3,2,2,10076,0,17,3,1,1,5,2,3,4,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3582.67
37,807,7,3,1367,2,81,3,2,2,7733,5,12,3,1,1,7,2,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2873.67
27,999,2,3,794,3,54,3,1,2,16368,4,15,3,3,0,5,3,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5807.0
42,619,9,2,237,2,66,2,2,3,13793,1,16,3,3,0,7,2,3,7,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4826.0
29,542,22,2,1874,4,74,1,1,3,14704,1,23,4,2,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5106.67
24,251,21,1,1705,3,58,1,1,3,11592,1,11,3,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3967.0
34,872,3,3,42,3,57,3,1,4,3246,2,14,3,2,1,15,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1391.67
26,356,8,2,1531,1,64,2,1,1,15207,3,12,3,1,0,6,2,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5209.0
31,420,19,3,1824,1,62,3,2,1,10307,1,18,3,3,0,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3596.33
34,1167,7,3,287,2,73,2,1,1,7027,5,21,3,1,0,7,3,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2755.67
28,303,18,3,1584,2,62,2,1,1,7382,2,16,3,3,2,3,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2582.33
27,1169,6,1,453,1,60,3,1,2,22049,2,14,3,2,0,6,3,2,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7759.33
31,947,10,3,1233,2,51,3,1,2,17240,3,13,3,1,1,12,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6079.33
39,904,5,2,1182,1,94,2,1,1,20339,5,16,3,1,1,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7112.33
34,792,4,3,1286,4,48,3,1,2,4216,3,15,3,2,0,7,2,1,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1685.33
25,401,8,3,1490,1,85,2,1,1,17016,2,12,3,2,0,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5834.0
46,717,26,2,787,2,76,3,1,2,10335,3,12,3,4,0,7,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3709.33
42,737,8,3,1984,2,86,2,1,3,14421,4,16,3,3,1,8,3,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5081.33
35,397,7,3,441,3,51,3,1,4,3434,7,20,3,3,0,10,3,2,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1294.0
39,535,12,1,1699,4,81,2,1,3,11682,1,11,3,3,1,12,2,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4099.33
43,991,14,3,1800,1,65,2,2,1,5628,3,12,3,2,0,12,2,2,5,4,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2228.0
26,391,8,2,1443,1,68,2,1,1,15160,2,12,3,1,0,7,2,3,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5206.33
52,1112,21,2,1864,1,86,3,1,4,10287,1,17,3,3,0,6,2,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3828.33
54,272,3,3,1021,4,51,3,1,3,26169,3,22,3,1,0,7,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8830.67
40,550,22,2,509,2,70,2,2,2,6067,2,12,3,1,2,7,5,3,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2229.0
28,345,2,3,1097,1,56,3,1,1,15416,5,13,3,1,1,8,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5272.33
31,579,1,4,1902,2,70,2,1,2,26170,7,12,3,2,0,6,3,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8939.67
29,531,3,2,1569,3,32,3,1,2,4210,1,12,3,1,0,6,2,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1591.0
37,578,18,1,518,2,59,1,1,3,6282,3,12,3,1,2,8,4,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2306.33
29,1130,16,2,1187,2,78,2,2,2,12186,3,12,3,1,0,7,2,2,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4464.67
37,788,8,3,1327,2,81,3,2,2,7749,5,12,3,1,1,7,2,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2872.67
33,586,10,1,577,1,40,1,1,3,6661,6,12,3,1,2,8,2,3,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2429.0
42,758,13,2,1225,1,69,2,2,3,14156,2,12,3,3,0,11,2,2,7,5,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4994.33
35,1052,1,2,135,2,89,3,1,3,19603,4,12,3,2,0,7,0,1,6,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6914.67
48,253,4,3,741,3,45,3,3,2,25675,5,12,3,4,0,30,1,3,23,11,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8657.67
37,951,13,3,609,3,65,3,1,3,20174,4,12,3,4,0,7,1,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7063.33
29,830,6,3,1088,4,62,3,1,3,17219,1,14,3,2,0,2,3,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6037.0
34,1370,7,2,955,1,90,1,1,3,9348,6,14,3,2,0,5,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3602.67
31,375,17,4,1833,4,87,3,1,1,21496,0,17,3,3,0,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7319.33
30,302,28,2,372,2,70,2,1,2,11648,0,11,3,2,0,6,2,3,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4006.67
23,209,12,2,1324,2,47,2,1,3,25442,1,17,3,3,0,4,2,1,4,2,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8566.0
28,1228,1,3,1466,1,78,2,1,3,15878,2,14,3,3,0,3,3,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5728.0
23,1431,13,2,1069,3,74,3,1,3,8886,1,16,3,1,0,3,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3463.67
26,1335,21,3,1719,1,52,2,1,2,19506,1,14,3,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6964.33
38,162,4,3,959,2,51,3,2,2,25735,2,15,3,1,0,14,2,3,11,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8649.33
43,801,2,2,264,1,80,1,1,2,3829,2,13,3,3,0,5,2,3,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1570.0
37,1192,9,3,804,3,69,3,1,1,4406,7,18,3,3,0,8,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1889.0
