age,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,attrition,rate_avg
43,1,942,1,21,2,1,344,3,0,49,3,1,2,3,0,19866,3,1,20,3,3,0,17,0,1,1,0,0,1,6952.33
30,2,782,1,1,4,2,1951,1,1,57,2,1,6,3,1,26152,8,1,13,3,2,1,5,3,3,2,2,2,1,8997.0
54,2,742,1,1,2,3,781,3,0,77,3,4,3,1,1,21218,4,1,13,3,3,0,23,2,3,5,2,4,1,7345.67
33,2,527,1,1,3,3,793,3,1,62,2,1,6,4,1,5230,1,1,12,3,2,0,10,2,2,10,8,7,1,1939.67
45,1,485,1,17,3,1,1807,2,0,45,2,2,4,1,0,16833,3,1,17,3,2,0,16,2,3,2,1,0,1,5787.67
35,0,1063,0,11,2,0,1478,1,0,81,2,1,4,1,0,20022,4,0,15,3,1,0,3,2,1,1,0,0,1,7055.33
23,1,1018,1,3,2,3,564,1,1,94,2,1,2,1,1,9266,5,0,14,3,3,0,5,4,3,2,2,2,1,3459.33
23,2,317,1,2,3,1,316,2,0,43,2,1,3,3,2,9213,1,0,19,3,2,0,1,2,2,1,0,0,1,3191.0
31,1,1397,2,12,2,1,1888,3,0,83,2,2,7,3,1,23517,3,0,11,3,3,0,9,0,2,6,1,3,1,8332.33
50,2,416,1,5,1,3,941,3,1,48,3,2,6,3,1,21434,3,0,15,3,3,0,11,3,2,9,6,3,1,7299.33
45,1,482,1,17,3,1,1817,2,0,44,2,2,5,1,0,16822,3,1,16,3,2,0,16,2,3,2,1,0,1,5782.67
30,1,384,1,17,2,1,1892,2,0,64,2,1,6,3,2,14944,1,1,20,3,1,0,3,2,2,2,0,1,1,5130.67
42,2,381,1,12,2,3,1122,3,1,68,3,2,5,3,1,21281,2,0,15,3,3,1,10,3,2,9,4,5,1,7243.33
22,2,1095,1,9,3,2,1003,3,0,92,1,1,5,1,1,18200,1,1,14,3,1,0,2,1,2,1,0,0,1,6462.33
26,2,1305,1,22,3,1,76,1,0,46,1,1,2,2,2,10505,1,0,13,3,2,0,2,2,2,1,0,1,1,3952.0
30,1,711,1,2,3,1,1363,3,0,90,2,1,7,3,2,11866,6,0,14,3,3,0,3,3,3,0,0,0,1,4222.33
32,1,973,1,13,3,1,952,2,0,48,3,1,3,1,2,8225,1,0,15,3,3,0,14,1,3,13,10,11,1,3082.0
31,1,407,0,11,3,0,1752,2,0,69,2,1,3,2,0,9910,4,0,15,3,3,0,8,0,2,2,1,1,1,3462.0
28,1,537,1,3,3,4,414,2,1,44,3,1,6,4,1,3340,7,1,21,3,2,0,3,3,2,1,0,0,1,1307.0
29,1,1067,2,7,3,3,1789,1,1,89,3,1,8,3,1,15958,1,0,13,3,3,0,1,3,2,1,0,0,1,5704.67
27,1,170,1,12,3,4,1488,1,0,58,3,1,5,1,2,17383,4,0,11,3,1,0,6,3,1,3,2,0,1,5870.33
27,1,157,1,3,3,3,1024,1,1,84,3,2,1,2,1,13216,3,0,15,3,2,1,8,2,3,7,2,1,1,4485.67
45,1,917,1,18,3,1,1003,2,0,86,3,1,6,3,2,10594,2,1,11,3,3,0,6,3,3,5,4,2,1,3865.67
42,1,718,1,9,3,1,1976,2,1,86,2,1,6,3,0,14444,4,0,16,3,3,1,7,3,2,4,1,0,1,5082.67
23,2,1368,1,6,2,1,911,3,0,55,2,1,4,1,1,16887,0,0,12,3,1,0,2,4,2,2,1,0,1,6103.33
34,1,779,1,14,3,1,1360,4,0,70,3,2,5,3,1,23166,0,0,18,3,2,1,6,0,2,5,2,1,1,8005.0
26,1,1100,1,3,1,4,1183,4,0,32,3,1,2,3,1,4524,1,0,14,3,1,0,7,2,3,7,6,6,1,1885.33
34,2,349,0,17,1,0,1607,3,0,56,1,1,1,2,1,11717,2,0,11,3,3,0,10,1,2,3,2,2,1,4040.67
39,1,297,2,24,3,2,1319,3,0,56,2,2,7,2,2,17236,2,0,11,3,2,0,8,2,2,5,3,0,1,5863.0
26,2,992,1,19,2,1,1189,3,0,85,2,1,3,2,1,3270,1,0,14,3,1,0,2,2,1,1,0,0,1,1449.0
49,2,611,1,6,4,4,1474,2,0,76,2,3,2,4,1,14427,0,0,14,3,2,1,25,3,3,24,7,7,1,5038.0
27,1,1386,0,18,3,3,1955,2,0,38,2,1,1,3,0,18981,3,0,12,3,1,0,4,2,2,3,0,2,1,6801.67
37,2,472,1,20,2,3,1403,2,1,83,2,1,6,1,1,22138,1,0,13,3,1,0,6,2,2,4,2,2,1,7564.33
34,1,1167,1,10,2,2,963,1,0,59,1,1,0,2,1,14343,4,0,15,3,1,0,13,2,1,1,0,0,1,5189.67
37,1,1159,0,28,1,2,315,2,0,67,3,2,0,1,0,11373,7,1,18,3,2,0,16,2,3,1,0,0,1,4199.67
22,1,225,1,11,2,1,1307,1,0,46,2,1,2,3,2,25391,1,0,18,3,3,0,3,2,1,3,2,3,1,8554.0
32,2,394,1,2,3,1,1843,2,0,81,2,1,6,1,1,26213,6,1,12,3,3,0,6,2,2,1,1,1,1,8896.0
32,2,391,1,4,3,2,491,3,0,40,3,1,7,2,1,9179,1,0,13,3,2,0,1,2,3,1,0,0,1,3203.33
34,1,328,1,19,3,2,1381,3,1,68,2,2,5,1,2,17149,2,1,11,3,3,0,7,2,2,3,2,0,1,5848.33
32,2,409,1,15,3,3,1173,3,0,77,2,1,6,1,2,22118,0,0,13,3,2,0,4,2,2,3,2,2,1,7534.67
19,0,271,1,7,1,2,1145,3,1,78,2,1,2,3,1,13548,1,0,12,3,4,0,0,0,2,0,0,0,1,4632.33
29,2,1214,1,6,2,4,558,4,1,54,2,1,5,1,2,2863,6,0,16,3,2,0,6,2,2,2,2,1,1,1377.0
29,1,442,1,16,2,1,1806,2,0,61,1,1,7,2,2,14688,1,0,18,3,2,0,1,3,2,1,1,1,1,5063.67
27,2,619,1,7,2,2,960,2,0,36,2,1,3,2,0,10043,0,1,21,3,2,1,4,2,2,3,2,2,1,3566.0
55,2,613,1,2,2,3,808,3,1,62,3,3,4,2,1,21322,4,0,14,3,3,0,19,2,2,6,3,3,1,7332.33
35,1,404,2,3,2,3,846,2,0,48,2,1,7,3,0,23501,5,1,17,3,2,2,8,3,3,3,2,2,1,7984.33
34,2,782,1,23,3,3,1464,1,0,42,2,2,6,2,1,7817,0,0,22,3,2,0,15,2,3,14,8,9,1,2880.33
28,2,690,1,7,4,2,1765,2,0,42,3,1,6,3,1,25937,5,1,13,3,2,1,5,2,3,4,2,4,1,8889.67
28,2,1053,1,5,3,2,395,1,0,81,1,1,6,3,1,24745,4,1,12,3,3,0,4,3,2,2,2,2,1,8626.33
30,1,570,2,21,3,3,1872,2,0,54,3,1,7,1,2,10461,1,0,17,3,3,0,4,2,2,0,0,0,1,3695.0
25,1,1427,1,14,3,2,427,1,0,46,3,1,2,2,0,14178,1,1,13,3,4,1,5,2,3,3,2,2,1,5217.0
29,2,572,1,7,3,2,998,1,0,70,2,1,5,1,2,18398,0,0,15,3,1,0,4,3,3,3,1,2,1,6346.67
36,1,799,0,6,3,0,133,2,1,63,2,1,1,1,0,23612,3,1,22,4,4,0,7,3,3,3,2,2,1,8158.0
28,1,851,1,1,4,2,930,2,0,46,2,1,6,3,2,16336,5,0,16,3,3,0,4,3,2,1,1,0,1,5744.33
26,2,1299,1,20,3,2,1186,1,1,41,3,1,2,3,0,19327,1,0,19,3,2,1,2,0,2,1,0,0,1,6889.0
36,0,1240,2,10,3,4,654,3,1,57,3,2,7,3,1,23795,6,0,12,3,3,0,9,2,3,4,2,2,1,8364.0
22,1,778,1,8,3,2,1133,3,0,50,3,1,6,3,1,17225,1,1,13,3,1,0,4,2,3,3,3,3,1,6017.67
26,2,1360,1,19,3,3,1461,1,1,34,2,1,2,3,0,19126,2,0,16,3,2,1,3,0,2,2,1,1,1,6840.0
45,2,1231,1,9,3,1,1830,2,0,65,3,2,6,1,1,14058,4,0,20,3,3,2,13,2,3,7,6,6,1,5118.0
27,1,922,1,1,3,2,318,1,1,64,3,1,6,2,1,3079,1,1,13,3,1,0,7,2,2,5,3,2,1,1355.0
30,1,251,1,26,2,2,567,2,0,63,2,1,3,2,1,11614,1,0,11,3,2,0,6,2,3,5,3,3,1,3976.0
26,1,1336,0,21,3,0,1852,1,0,55,2,1,1,2,0,19535,1,0,12,3,1,0,1,1,2,1,0,0,1,6975.33
34,2,792,1,23,4,2,1474,1,0,40,2,1,6,1,2,7829,0,0,22,3,3,0,16,1,3,15,9,10,1,2887.0
46,1,603,1,4,2,3,1728,3,0,96,3,1,7,2,0,11496,1,1,11,3,3,2,14,2,2,7,5,5,1,4065.0
29,2,576,1,7,3,2,1019,1,0,71,2,1,5,1,2,18397,0,0,15,3,1,0,4,3,3,4,1,2,1,6348.0
38,2,1094,1,9,2,2,1100,1,0,67,1,1,0,1,1,14446,4,0,14,3,1,0,13,2,1,1,0,0,1,5202.33
31,0,425,1,21,2,2,1231,2,1,81,1,1,5,1,2,21820,6,0,16,3,3,0,10,4,2,3,2,1,1,7442.0
33,2,251,1,4,3,1,310,3,1,42,2,2,6,2,2,26663,2,1,11,3,4,0,14,1,3,12,6,4,1,8985.33
23,1,215,1,8,2,1,1214,1,0,48,2,1,2,2,2,25410,0,0,19,3,2,0,2,2,1,2,2,2,1,8557.67
25,1,363,1,5,2,1,1253,1,1,62,2,1,7,1,1,15260,4,0,12,3,1,0,6,2,3,3,2,2,1,5228.33
35,2,1144,0,8,3,4,1497,1,0,55,3,1,1,2,1,3117,1,0,14,3,3,0,3,0,2,2,2,2,1,1438.67
42,1,455,1,9,3,2,1228,1,0,77,3,3,0,4,0,13866,3,0,11,3,4,1,14,2,3,13,7,5,1,4799.33
22,1,1283,1,3,1,4,586,2,1,98,2,1,2,2,1,9162,5,0,15,3,3,0,4,3,3,2,2,2,1,3514.33
24,1,1220,1,3,1,4,1109,3,1,32,2,1,2,4,1,4591,0,1,14,3,2,1,6,3,3,6,6,5,1,1947.67
26,1,431,0,16,3,1,589,1,0,58,3,1,1,3,0,22791,0,0,11,3,2,1,8,2,2,6,6,0,1,7760.0
29,1,724,1,20,2,1,1171,3,0,59,2,1,5,2,2,8140,1,0,14,3,3,0,8,2,3,8,5,6,1,2974.33
33,1,947,1,1,3,3,1377,2,1,65,2,1,3,2,0,7444,2,0,12,3,1,2,4,2,3,3,1,2,1,2818.67
36,1,505,1,17,2,2,1774,3,0,74,2,1,5,4,1,14710,0,0,21,3,2,0,11,3,2,11,2,2,1,5096.33
31,2,337,1,4,3,1,230,1,0,60,1,1,4,2,1,21054,5,0,18,3,1,0,12,3,2,7,7,7,1,7150.33
29,1,1100,2,6,3,3,1765,1,1,89,3,1,8,3,1,15942,1,0,13,3,3,0,2,3,2,1,0,0,1,5710.33
33,1,833,1,13,3,1,1351,4,0,71,3,2,4,3,1,23109,0,0,18,3,2,1,7,1,2,6,2,1,1,8004.33
48,2,225,1,7,3,3,918,2,0,57,3,1,6,2,2,26330,4,0,20,3,1,0,6,3,3,1,0,0,1,8870.67
30,2,356,1,8,2,2,1796,3,1,46,3,1,5,1,2,4814,1,0,14,3,2,0,6,3,1,6,1,4,1,1738.67
23,1,140,1,9,3,1,661,2,0,80,3,1,6,2,2,25518,0,0,15,3,3,0,1,0,3,1,0,0,1,8579.33
40,1,1199,1,8,3,1,944,2,0,69,1,1,3,3,0,17535,4,1,13,3,3,0,13,1,2,5,4,0,1,6267.67
40,2,578,2,9,3,2,1605,1,1,65,3,2,7,4,0,15997,2,0,11,3,1,0,18,1,3,4,4,1,1,5546.67
28,1,839,1,3,4,2,831,3,0,49,3,1,6,2,1,16389,5,0,17,3,3,0,5,3,2,2,2,1,1,5759.0
27,1,1444,2,1,1,2,932,2,1,87,3,1,8,1,0,16151,0,0,12,3,2,1,5,3,3,3,2,2,1,5894.0
46,1,1130,1,10,3,2,872,2,0,47,2,2,6,3,1,5882,1,0,18,3,1,1,8,2,4,8,7,6,1,2353.0
41,0,909,1,6,2,1,1147,1,1,89,2,1,6,1,0,20303,6,0,16,3,1,0,5,2,1,1,0,0,1,7100.33
32,2,545,1,14,2,1,302,1,1,61,2,1,3,3,1,15272,2,0,12,3,1,0,6,2,2,0,0,0,1,5292.67
31,2,398,1,2,4,1,1836,3,0,80,2,1,6,2,2,26157,6,1,12,3,3,0,7,2,2,2,2,2,1,8878.33
36,2,719,1,9,3,2,1608,4,1,64,2,2,5,1,1,21618,7,0,16,3,2,0,15,3,2,10,9,0,1,7467.0
28,0,234,1,18,2,2,1229,1,0,57,1,1,6,1,2,22031,4,0,15,3,3,0,4,4,3,1,1,1,1,7440.67
21,1,281,1,9,2,1,1352,1,0,54,2,1,3,3,1,25272,1,0,20,4,2,0,2,2,1,2,2,2,1,8535.67
34,1,665,1,12,3,3,333,2,1,59,3,1,2,3,0,22351,5,0,12,3,2,1,12,3,1,3,2,2,1,7691.67
31,1,370,1,17,3,2,1404,3,1,97,3,1,3,3,1,21062,2,1,14,3,3,1,9,2,1,8,2,5,1,7176.33
32,2,472,1,2,3,1,370,4,0,54,2,1,3,3,2,9462,0,1,13,3,3,0,3,2,1,2,1,1,1,3329.33
49,1,1108,1,12,3,1,975,1,0,49,3,1,6,3,1,10334,7,1,12,3,3,1,14,2,3,8,1,5,1,3830.33
36,1,555,1,10,3,3,339,1,1,60,3,2,3,3,0,22502,5,0,11,3,2,1,15,4,2,1,0,0,1,7705.67
28,1,562,1,3,3,2,526,1,1,82,3,1,3,1,1,9433,4,0,14,3,3,0,6,5,3,3,3,3,1,3359.0
38,1,802,1,12,3,2,1118,1,0,68,3,2,0,3,1,14100,1,0,12,3,4,1,8,2,3,8,5,4,1,4990.0
43,0,919,1,23,2,1,393,3,1,43,2,1,2,2,0,19920,3,0,21,3,3,1,18,0,1,1,0,0,1,6960.67
34,1,870,1,11,3,3,1669,3,0,36,2,1,6,4,1,10391,3,0,23,3,1,0,12,1,3,10,8,6,1,3765.67
32,1,823,1,16,2,2,1046,3,1,71,2,1,2,3,1,6212,1,0,12,3,2,1,3,5,2,2,2,1,1,2368.67
22,1,893,1,5,2,1,123,3,0,68,2,1,2,4,2,19752,1,1,17,3,1,0,1,4,2,1,0,0,1,6904.33
33,1,1370,1,6,2,3,906,1,0,91,1,1,4,3,2,9318,6,0,14,3,2,0,5,2,2,3,2,2,1,3593.0
23,1,623,1,8,3,1,2011,3,0,33,3,1,7,1,0,26947,1,0,18,3,1,1,1,2,2,1,0,0,1,9201.0
25,2,790,1,20,2,2,887,3,0,41,2,1,7,2,1,18714,1,0,17,3,2,2,1,2,3,1,0,0,1,6515.0
32,1,674,1,11,1,3,759,1,1,48,1,1,2,3,0,6561,5,0,12,3,1,2,6,2,2,3,2,2,1,2427.67
32,0,216,1,3,2,1,1135,1,1,82,3,3,0,3,0,13549,5,0,11,3,4,2,14,2,3,12,4,3,1,4615.67
32,2,314,1,2,3,1,1768,2,0,77,2,1,5,1,1,26324,5,1,12,3,3,0,5,2,2,1,1,1,1,8905.0
26,1,346,1,1,3,1,1051,1,1,56,2,1,6,1,1,15339,5,0,13,3,2,0,6,2,2,3,1,2,1,5247.0
46,1,263,1,3,1,1,1081,1,0,54,1,4,2,3,1,25749,1,0,15,3,3,0,27,2,2,26,11,7,1,8688.67
42,2,191,2,9,2,2,927,1,0,63,2,3,5,2,1,26178,3,0,15,3,3,0,19,3,3,17,7,5,1,8810.67
33,1,389,2,2,2,3,858,2,0,48,2,1,7,3,0,23506,5,1,17,3,2,2,7,3,3,3,2,2,1,7981.0
29,1,1007,2,14,3,2,1742,1,0,70,3,2,7,3,1,18924,1,0,12,3,1,2,8,2,3,0,0,0,1,6667.0
30,2,1213,1,8,2,3,507,1,1,70,1,1,4,3,1,24681,5,1,12,3,4,0,9,3,2,4,3,4,1,8654.67
36,2,1378,2,15,1,2,322,1,0,68,3,1,8,2,2,21787,1,1,20,3,3,0,4,4,2,4,3,2,1,7744.33
30,2,1181,1,4,1,4,1038,4,1,46,3,1,2,2,1,4488,3,1,17,3,2,0,7,2,2,5,5,4,1,1905.0
27,1,507,1,20,3,4,528,2,1,66,1,1,2,3,2,23148,1,1,19,3,2,0,2,3,1,2,1,1,1,7907.0
38,2,678,1,1,3,1,1032,1,1,53,2,2,6,2,1,14878,4,0,11,3,3,0,15,2,1,12,1,6,1,5203.0
24,1,340,1,9,3,3,1492,1,0,83,3,1,2,1,2,17071,2,0,11,3,2,0,4,2,1,0,0,0,1,5831.33
31,2,684,1,1,2,1,642,1,0,69,1,1,6,2,1,3863,6,1,13,3,3,0,9,3,3,6,6,6,1,1538.67
30,1,851,1,13,2,2,175,2,0,73,1,1,4,1,1,4707,1,1,18,3,2,0,8,4,2,8,3,7,1,1877.0
31,1,533,1,19,3,1,584,1,1,65,3,3,0,3,0,22904,3,0,11,3,1,0,12,2,3,1,0,0,1,7834.0
27,1,752,1,5,2,2,703,2,0,85,1,1,6,3,1,20864,1,1,14,3,1,0,8,2,2,7,7,7,1,7233.67
27,2,1430,1,5,3,4,64,2,1,49,2,1,2,3,2,11150,1,0,12,3,3,0,1,2,2,1,1,1,1,4209.67
36,2,1152,1,11,2,3,1009,1,0,60,1,1,0,2,0,14374,4,0,14,3,1,0,14,2,1,1,0,0,1,5195.33
35,1,273,1,6,2,1,1815,1,0,48,3,1,6,3,1,15489,3,0,13,3,1,0,13,1,3,4,2,3,1,5270.0
23,2,618,1,3,2,1,669,1,0,63,3,1,6,3,2,24856,7,0,13,3,1,0,3,2,3,1,1,0,1,8512.33
26,1,893,2,11,3,2,1713,1,0,70,3,2,7,3,1,18800,1,0,12,3,1,1,6,2,3,0,0,0,1,6587.67
28,1,1004,1,1,2,3,1105,1,1,44,1,1,2,2,0,7155,1,0,14,3,1,2,1,2,3,1,0,0,1,2734.33
37,1,1176,1,8,3,2,834,3,1,69,3,1,3,1,1,4381,7,1,19,3,3,0,8,2,1,2,2,2,1,1875.33
31,1,1148,0,16,3,1,401,2,0,45,3,2,1,1,0,11405,6,1,14,3,3,1,7,2,2,2,2,2,1,4199.33
29,2,707,2,1,2,1,1579,2,1,61,2,1,7,1,1,5262,1,0,11,3,3,0,9,3,3,9,7,6,1,2010.0
27,2,1109,1,2,2,2,761,3,1,62,3,1,6,2,1,16362,3,0,14,3,3,0,5,3,2,2,2,1,1,5844.33
26,1,445,0,19,3,2,613,2,0,61,2,1,1,3,0,22979,0,1,13,3,2,0,5,2,1,4,4,0,1,7828.33
36,1,1036,1,26,2,1,421,1,0,62,2,1,4,3,2,10448,2,0,12,3,3,0,4,2,2,3,2,2,1,3848.67
24,2,1005,1,16,2,1,1245,3,0,95,3,1,2,1,1,3369,1,0,13,3,1,0,1,3,1,1,0,0,1,1489.67
25,1,361,1,5,2,1,1233,1,1,62,2,1,6,1,1,15269,4,0,13,3,1,0,6,2,3,3,2,2,1,5230.67
31,1,800,2,1,2,1,1512,2,0,68,1,1,7,3,2,11981,6,0,14,3,2,0,5,2,3,0,0,0,1,4283.0
30,1,629,1,19,2,2,1161,1,1,77,2,1,4,3,0,7948,4,0,14,3,2,0,5,3,2,1,0,0,1,2884.67
42,0,578,1,23,3,1,539,1,1,76,2,2,3,1,1,10282,0,1,14,3,3,0,8,1,2,8,5,7,1,3645.33
20,2,1064,1,12,2,2,1006,3,0,89,2,1,6,1,1,18349,1,1,15,3,1,0,1,2,3,1,0,0,1,6500.67
46,2,877,2,3,2,3,45,2,1,75,2,1,8,3,1,3650,1,0,14,3,3,0,8,3,3,2,1,1,1,1534.0
32,2,416,1,3,3,1,422,4,0,45,2,1,5,3,2,9319,0,1,13,3,2,0,2,2,2,1,0,0,1,3260.0
26,2,568,2,3,2,1,1654,2,1,49,2,1,7,1,1,5002,1,0,11,3,3,0,6,3,3,6,4,4,1,1873.0
23,1,562,1,4,1,1,938,2,0,36,2,1,4,2,1,10079,0,1,19,3,1,0,4,2,3,3,2,2,1,3559.0
25,1,1390,1,12,3,2,484,1,0,48,3,1,2,2,0,14175,1,1,14,3,4,1,5,2,3,4,2,2,1,5204.33
30,1,521,0,19,3,1,589,1,0,65,3,2,0,3,0,22896,2,0,11,3,1,0,11,2,2,1,0,0,1,7827.33
34,1,795,1,14,3,1,1357,4,0,70,3,2,5,3,1,23148,0,0,18,3,2,1,6,0,2,5,2,1,1,8004.33
23,2,118,1,12,3,3,569,1,1,69,2,1,2,1,2,12982,2,0,16,3,2,0,3,2,3,2,0,1,1,4389.67
28,1,528,1,22,3,4,851,3,0,66,1,1,3,3,1,23235,0,1,18,3,2,0,2,2,1,1,0,0,1,7943.0
31,1,397,1,15,3,2,1415,3,1,96,3,1,3,3,1,21065,2,1,14,3,3,1,8,2,1,7,2,5,1,7186.0
34,2,810,1,22,4,2,1392,1,0,40,2,1,5,1,2,7912,0,0,21,3,3,0,16,1,3,15,9,10,1,2920.67
54,2,382,1,2,4,1,757,4,1,31,2,4,5,2,1,25767,6,0,11,3,3,0,36,2,2,28,14,8,1,8726.67
20,2,475,0,5,2,5,565,1,0,55,2,1,1,3,1,18414,1,0,12,3,2,0,1,2,4,1,0,0,1,6314.67
30,0,892,1,5,2,2,957,2,0,90,2,1,6,2,0,20715,2,0,14,3,1,1,7,2,2,5,4,4,1,7232.33
32,1,1350,1,13,2,3,600,2,1,57,3,2,4,3,1,24357,7,0,12,3,4,0,11,2,3,5,4,5,1,8588.0
23,2,635,1,6,2,2,339,3,1,41,2,1,6,3,2,26973,1,1,11,3,4,0,4,2,3,4,2,2,1,9216.33
42,2,887,2,4,2,4,43,3,1,64,2,1,8,3,1,3475,2,0,14,3,3,0,14,4,3,1,0,0,1,1475.33
31,2,211,1,8,3,1,1425,1,0,37,2,1,6,1,2,22255,0,0,12,3,2,0,1,2,3,1,0,0,1,7501.0
32,1,562,1,12,3,1,191,1,0,61,1,2,3,2,2,22910,2,0,21,3,3,0,9,3,2,8,5,4,1,7844.33
35,2,747,0,9,3,0,220,3,1,63,2,1,1,1,0,23570,3,1,21,3,3,0,5,3,2,2,1,1,1,8126.67
36,1,545,1,10,3,3,339,1,1,60,3,2,3,3,0,22515,5,0,11,3,2,1,15,4,2,1,0,0,1,7706.67
40,1,398,0,4,1,2,1779,3,1,92,2,1,5,2,0,11172,1,0,11,3,3,2,5,2,2,4,2,2,1,3887.33
31,1,754,2,1,2,1,1449,2,0,78,1,1,7,3,2,11934,6,0,14,3,2,0,4,2,3,0,0,0,1,4255.33
28,0,1268,1,18,2,4,1240,1,1,62,1,2,1,1,2,12304,2,0,12,3,1,0,10,2,2,7,5,6,1,4544.67
28,1,120,1,10,3,2,1194,2,0,55,3,1,3,2,2,25704,0,0,15,3,2,0,5,2,3,5,2,4,1,8626.33
30,1,788,2,20,3,4,1844,3,1,42,3,1,7,1,2,10569,1,0,19,3,3,0,4,2,3,4,2,2,1,3799.67
41,1,440,0,10,3,0,1567,2,0,75,2,2,3,3,0,9513,6,0,13,3,3,0,14,0,2,11,4,4,1,3342.67
23,2,350,1,9,3,1,316,2,0,60,2,1,3,3,1,25061,1,0,12,3,3,0,1,2,3,0,0,0,1,8490.33
30,1,265,1,4,2,2,1632,3,1,61,2,1,2,1,1,5715,5,0,13,3,3,0,9,2,2,2,0,2,1,2013.67
47,1,715,1,6,4,5,1672,3,0,80,1,2,4,3,1,14570,0,0,18,3,2,1,25,3,3,24,5,6,1,5121.67
39,0,861,1,11,4,5,1807,3,0,82,1,1,5,1,1,14506,0,0,20,3,2,1,13,2,3,13,3,2,1,5149.67
40,1,1371,1,8,2,2,1123,1,0,86,1,1,6,3,2,9449,7,0,13,3,2,0,6,2,2,3,2,2,1,3635.33
43,2,795,2,18,2,2,617,3,0,58,2,2,7,3,1,6019,1,0,14,3,1,2,8,4,3,7,5,2,1,2290.67
25,1,252,1,2,3,1,319,1,1,49,2,1,3,3,2,9340,1,0,20,3,3,0,3,3,2,3,2,2,1,3213.67
32,2,331,1,8,4,3,420,2,0,76,1,1,2,1,1,4730,1,1,11,3,3,0,7,3,2,6,6,6,1,1712.33
37,1,926,1,4,3,4,158,3,1,58,3,1,7,3,1,3304,2,0,13,3,2,0,17,5,3,2,1,1,1,1429.33
27,1,954,1,4,2,1,87,3,0,76,2,1,3,4,2,19673,3,1,15,3,1,0,3,3,2,2,1,1,1,6901.0
28,2,1165,1,6,1,4,452,1,0,60,3,1,5,2,1,22050,2,1,14,3,2,0,6,3,2,5,3,4,1,7758.33
26,2,1151,1,7,2,4,802,3,1,39,2,2,6,1,1,3047,6,0,16,3,3,0,6,1,2,4,3,2,1,1412.33
42,1,373,1,21,2,3,1845,3,0,61,3,1,1,1,1,10795,3,0,20,3,4,0,10,2,3,7,5,5,1,3743.0
28,1,757,1,4,1,3,373,3,1,75,2,1,6,1,2,6696,1,0,22,4,2,0,7,2,3,5,3,3,1,2509.33
40,2,1035,1,6,2,1,1186,1,0,75,2,1,1,1,1,14528,4,0,13,3,2,0,12,3,2,2,1,1,1,5212.67
30,2,411,1,8,4,4,1511,1,0,80,2,1,6,1,2,7649,4,0,16,3,3,0,12,2,1,10,7,7,1,2713.33
31,1,472,0,6,3,0,1580,2,1,92,3,1,1,3,1,21208,4,0,14,3,3,0,5,2,1,1,1,1,1,7257.33
32,0,1347,1,16,3,1,599,1,1,64,3,1,6,4,1,4592,6,1,12,3,2,0,7,3,2,4,1,3,1,2001.0
44,1,706,2,5,2,2,1628,3,0,93,2,1,8,3,1,11768,3,0,11,3,3,1,15,3,3,7,5,5,1,4189.0
40,2,230,2,14,3,1,1623,1,0,77,3,3,7,1,2,9808,3,1,18,3,3,0,15,2,2,6,2,2,1,3371.67
28,1,123,1,11,3,1,1232,3,0,55,3,1,4,2,2,25700,0,0,14,3,2,0,6,2,3,5,2,4,1,8626.0
29,1,957,1,6,3,3,1199,1,0,43,2,1,3,2,0,7313,0,0,16,3,1,1,4,2,3,4,2,2,1,2771.0
34,1,1156,1,10,2,1,1328,3,1,82,2,2,2,2,1,22821,1,0,18,3,1,0,11,2,3,8,3,1,1,8019.67
27,2,384,1,8,3,3,804,2,0,54,1,1,5,3,0,23418,4,1,18,3,2,1,3,3,2,2,1,1,1,7952.0
34,1,649,1,16,2,3,1091,1,1,79,2,1,3,3,0,7890,5,0,14,3,2,0,7,3,2,1,0,0,1,2872.67
23,2,292,1,10,2,1,1695,4,0,65,3,1,6,2,2,25933,1,1,19,3,2,0,3,2,3,3,0,2,1,8763.33
46,1,1004,1,1,4,2,1045,3,0,72,2,1,5,3,1,17423,3,1,13,3,3,0,6,2,2,2,2,0,1,6166.33
40,2,1374,0,1,2,3,560,2,1,91,2,2,1,1,1,2360,7,0,14,3,3,0,15,1,3,10,3,3,1,1275.0
45,2,378,2,9,3,2,1458,1,1,52,3,2,7,4,0,15986,3,0,11,3,1,0,27,1,3,6,6,2,1,5472.0
36,2,1379,1,8,2,4,252,2,0,60,3,3,5,2,0,16301,0,0,11,3,3,0,17,0,3,16,11,6,1,5913.33
33,1,1124,1,13,1,1,229,2,0,71,1,1,5,1,1,4598,2,1,21,4,2,0,9,4,2,8,2,5,1,1931.0
35,2,582,1,14,1,2,546,1,1,50,1,1,4,3,0,6464,4,0,12,3,1,2,8,3,3,4,3,1,1,2365.33
30,2,307,1,7,4,1,1687,3,0,70,2,1,6,2,2,25992,4,1,12,3,3,0,7,2,2,4,2,3,1,8789.67
28,1,349,1,2,3,2,867,2,0,49,2,1,7,3,0,23450,5,1,18,3,2,2,5,2,2,3,2,1,1,7949.33
